t_s,position_m,speed_mps,accel_mps2,jerk_mps3,lead_position_m,gap_m,required_gap_m,margin_m
0.34,8.486726912,24.885221647058824,-0.6478837370242212,-1.6679340525137385,56.8,48.313273087999995,47.327832470588234,0.9854406174117614
0.34850000000000003,8.698227720775881,24.879654520400003,-0.6620120470588234,-1.656378098921229,56.97,48.271772279224116,47.3194817806,0.9522904986241159
0.35700000000000004,8.909680699772162,24.873967720282355,-0.6760422311418683,-1.6448455933238342,57.14,48.23031930022784,47.310951580423534,0.9193677198043062
0.36550000000000005,9.12108483530684,24.868162079929412,-0.6899744885813147,-1.6333365357215546,57.31,48.188915164693164,47.302243119894115,0.8866720447990488
0.374,9.33243912077312,24.862238430870587,-0.7038090186851208,-1.6218509261143899,57.480000000000004,48.14756087922689,47.29335764630588,0.8542032329210087
0.3825,9.543742556625,24.856197602941176,-0.7175460207612455,-1.6103887645023405,57.65,48.106257443375,47.28429640441176,0.8219610389632379
0.391,9.75499415036288,24.850040424282355,-0.7311856941176468,-1.5989500508854058,57.82,48.06500584963712,47.27506063642353,0.7899452132135849
0.3995,9.96619291651916,24.843767721341177,-0.7447282380622836,-1.587534785263586,57.99,48.02380708348084,47.26565158201176,0.7581555014690764
0.40800000000000003,10.17733787664384,24.837380318870586,-0.7581738519031139,-1.5761429676368814,58.16,47.98266212335616,47.25607047830588,0.7265916450502772
0.41650000000000004,10.38842805929012,24.83087903992941,-0.7715227349480968,-1.5647745980052918,58.33,47.94157194070988,47.246318559894114,0.6952533808157639
0.42500000000000004,10.599462500000001,24.824264705882353,-0.78477508650519,-1.5534296763688171,58.5,47.9005375,47.23639705882353,0.6641404411764711
0.43350000000000005,10.810440241289882,24.8175381364,-0.7979311058823528,-1.5421082027274573,58.67,47.85955975871012,47.2263072046,0.6332525541101219
0.44200000000000006,11.02136033263616,24.810700149458825,-0.810990992387543,-1.5308101770812126,58.84,47.81863966736384,47.21605022418824,0.6025894431756029
0.4505,11.232221830460839,24.803751561341176,-0.8239549453287195,-1.519535599430083,59.01,47.77777816953916,47.205627342011766,0.5721508275273948
0.459,11.443023798117121,24.79669318663529,-0.8368231640138405,-1.5082844697740685,59.18,47.73697620188288,47.195039779952936,0.5419364219299467
0.4675,11.653765305875,24.789525838235292,-0.8495958477508648,-1.4970567881131687,59.35,47.696234694125,47.18428875735294,0.5119459367720651
0.47600000000000003,11.86444543090688,24.782250327341178,-0.8622731958477506,-1.4858525544473842,59.52,47.65555456909313,47.17337549101177,0.4821790780813586
0.48450000000000004,12.07506325727316,24.774867463458826,-0.8748554076124566,-1.4746717687767146,59.69,47.61493674272684,47.162301195188235,0.45263554753860546
0.49300000000000005,12.28561787590784,24.767378054399998,-0.887342682352941,-1.4635144311011599,59.86,47.57438212409216,47.1510670816,0.42331504249216323
0.5015000000000001,12.49610838460412,24.759782906282354,-0.8997352193771626,-1.4523805414207203,60.03,47.53389161539588,47.13967435942353,0.39421725597235024
0.51,12.706533888000001,24.752082823529413,-0.9120332179930795,-1.4412700997353958,60.2,47.493466112,47.12812423529412,0.3653418767058767
0.5185000000000001,12.916893497563882,24.744278608870587,-0.9242368775086502,-1.430183106045186,60.370000000000005,47.45310650243612,47.11641791330588,0.33668858913024025
